,tot_sewer_and_water,num_sewer_and_water,avg_sewer_and_water,tot_power,num_power,avg_power,tot_roads_and_bridges,num_roads_and_bridges,avg_roads_and_bridges,tot_buildings,num_buildings,avg_buildings,tot_shake_intensity,num_shake_intensity,avg_shake_intensity,tot_medical,num_medical,avg_medical,zone,time
1752,33.0,5,6.6,24.0,5,4.8,31.0,5,6.2,21.0,5,4.2,1.0,1,1.0,0.0,0,0.0,Easton,2020-04-09 00:00:00
312,49.0,9,5.4444444444444455,36.0,9,4.0,76.0,9,8.444444444444445,58.0,9,6.4444444444444455,1.0,1,1.0,0.0,0,0.0,Northwest,2020-04-09 00:00:00
2112,1.0,1,1.0,5.0,1,5.0,8.0,1,8.0,0.0,1,0.0,1.0,1,1.0,0.0,0,0.0,Oakwillow,2020-04-09 00:00:00
432,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-09 00:00:00
192,7.0,1,7.0,10.0,1,10.0,10.0,1,10.0,10.0,1,10.0,0.0,1,0.0,9.0,1,9.0,Palace Hills,2020-04-09 00:00:00
1512,38.0,6,6.333333333333332,24.0,6,4.0,42.0,6,7.0,41.0,6,6.833333333333332,11.0,2,5.5,0.0,0,0.0,Peppermill,2020-04-09 00:00:00
552,6.0,1,6.0,2.0,1,2.0,7.0,1,7.0,1.0,1,1.0,0.0,1,0.0,7.0,1,7.0,Safe Town,2020-04-09 00:00:00
1032,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 00:00:00
1992,6.0,3,2.0,14.0,3,4.666666666666667,23.0,3,7.666666666666668,15.0,3,5.0,0.0,0,0.0,8.0,3,2.6666666666666665,Southton,2020-04-09 00:00:00
672,20.0,3,6.666666666666668,21.0,3,7.0,11.0,3,3.6666666666666665,14.0,3,4.666666666666667,0.0,0,0.0,21.0,3,7.0,Southwest,2020-04-09 00:00:00
1392,11.0,2,5.5,13.0,2,6.5,11.0,2,5.5,0.0,2,0.0,1.0,1,1.0,15.0,2,7.5,Terrapin Springs,2020-04-09 00:00:00
2352,0.0,1,0.0,7.0,1,7.0,10.0,1,10.0,5.0,1,5.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-09 00:00:00
1872,52.0,11,4.727272727272728,82.0,11,7.454545454545454,62.0,11,5.636363636363638,28.0,11,2.5454545454545454,1.0,5,0.2,0.0,0,0.0,Weston,2020-04-09 00:00:00
912,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 00:00:00
1153,60.0,9,6.666666666666668,44.0,9,4.888888888888889,49.0,9,5.4444444444444455,41.0,9,4.5555555555555545,0.0,0,0.0,41.0,9,4.5555555555555545,Broadview,2020-04-09 01:00:00
1273,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-09 01:00:00
1633,13.0,3,4.333333333333333,15.0,3,5.0,7.0,3,2.333333333333333,20.0,3,6.666666666666668,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-09 01:00:00
793,38.0,10,3.8,51.0,10,5.1,50.0,10,5.0,43.0,10,4.3,0.0,0,0.0,48.0,10,4.8,Downtown,2020-04-09 01:00:00
2233,37.0,5,7.4,30.0,5,6.0,25.0,5,5.0,35.0,5,7.0,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-09 01:00:00
1753,23.0,5,4.6,23.0,5,4.6,27.0,5,5.4,25.0,5,5.0,1.0,1,1.0,0.0,0,0.0,Easton,2020-04-09 01:00:00
313,44.0,10,4.4,60.0,10,6.0,38.0,10,3.8,47.0,10,4.7,2.0,2,1.0,0.0,1,0.0,Northwest,2020-04-09 01:00:00
2113,6.0,3,2.0,16.0,3,5.333333333333333,18.0,3,6.0,12.0,3,4.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-09 01:00:00
433,30548.0,4486,6.809629959875168,38901.0,4486,8.671645118145339,30469.0,4486,6.7920196165849305,26116.0,4486,5.821667409719126,18702.0,4430,4.221670428893905,35025.0,4486,7.807623718234508,Old Town,2020-04-09 01:00:00
193,18.0,3,6.0,17.0,3,5.666666666666668,8.0,3,2.6666666666666665,21.0,3,7.0,1.0,1,1.0,10.0,3,3.333333333333333,Palace Hills,2020-04-09 01:00:00
1513,22.0,4,5.5,26.0,4,6.5,34.0,4,8.5,18.0,4,4.5,1.0,1,1.0,0.0,0,0.0,Peppermill,2020-04-09 01:00:00
553,1.0,1,1.0,0.0,1,0.0,9.0,1,9.0,2.0,1,2.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-09 01:00:00
1033,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 01:00:00
1993,46.0,7,6.571428571428571,36.0,7,5.142857142857143,41.0,7,5.857142857142858,42.0,7,6.0,0.0,1,0.0,30.0,7,4.285714285714286,Southton,2020-04-09 01:00:00
673,23.0,5,4.6,35.0,5,7.0,26.0,5,5.2,30.0,5,6.0,1.0,1,1.0,23.0,5,4.6,Southwest,2020-04-09 01:00:00
1393,14.0,2,7.0,10.0,2,5.0,17.0,2,8.5,10.0,2,5.0,0.0,0,0.0,12.0,2,6.0,Terrapin Springs,2020-04-09 01:00:00
2353,20.0,3,6.666666666666668,8.0,3,2.6666666666666665,21.0,3,7.0,17.0,3,5.666666666666668,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-09 01:00:00
1873,32.0,6,5.333333333333333,30.0,6,5.0,24.0,6,4.0,21.0,6,3.5,0.0,0,0.0,0.0,0,0.0,Weston,2020-04-09 01:00:00
913,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 01:00:00
1154,63.0,11,5.727272727272728,68.0,11,6.1818181818181825,68.0,11,6.1818181818181825,54.0,11,4.909090909090909,1.0,3,0.3333333333333333,51.0,11,4.636363636363637,Broadview,2020-04-09 02:00:00
1274,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-09 02:00:00
1634,15.0,4,3.75,27.0,4,6.75,26.0,4,6.5,21.0,4,5.25,1.0,1,1.0,0.0,0,0.0,Cheddarford,2020-04-09 02:00:00
794,78.0,13,6.0,63.0,13,4.846153846153847,52.0,13,4.0,49.0,13,3.7692307692307687,2.0,3,0.6666666666666666,65.0,13,5.0,Downtown,2020-04-09 02:00:00
2234,22.0,3,7.333333333333332,24.0,3,8.0,6.0,3,2.0,20.0,3,6.666666666666668,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-09 02:00:00
1754,34.0,4,8.5,27.0,4,6.75,32.0,4,8.0,30.0,4,7.5,1.0,1,1.0,0.0,0,0.0,Easton,2020-04-09 02:00:00
314,73.0,11,6.636363636363638,47.0,11,4.2727272727272725,76.0,11,6.909090909090909,62.0,11,5.636363636363638,0.0,1,0.0,0.0,0,0.0,Northwest,2020-04-09 02:00:00
2114,12.0,5,2.4,32.0,5,6.4,28.0,5,5.6,21.0,5,4.2,0.0,2,0.0,0.0,0,0.0,Oakwillow,2020-04-09 02:00:00
434,64.0,10,6.4,48.0,10,4.8,39.0,10,3.9,66.0,10,6.6,1.0,3,0.3333333333333333,59.0,10,5.9,Old Town,2020-04-09 02:00:00
194,29.0,6,4.833333333333333,25.0,6,4.166666666666667,22.0,6,3.6666666666666665,36.0,6,6.0,0.0,0,0.0,42.0,6,7.0,Palace Hills,2020-04-09 02:00:00
1514,40.0,5,8.0,32.0,5,6.4,22.0,5,4.4,25.0,5,5.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-09 02:00:00
554,10.0,1,10.0,0.0,1,0.0,5.0,1,5.0,5.0,1,5.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-09 02:00:00
1034,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 02:00:00
1994,31.0,4,7.75,14.0,4,3.5,32.0,4,8.0,17.0,4,4.25,1.0,1,1.0,24.0,4,6.0,Southton,2020-04-09 02:00:00
674,31.0,5,6.2,36.0,5,7.2,21.0,5,4.2,18.0,5,3.6,1.0,1,1.0,37.0,5,7.4,Southwest,2020-04-09 02:00:00
1394,16.0,3,5.333333333333333,19.0,3,6.333333333333332,18.0,3,6.0,20.0,3,6.666666666666668,1.0,1,1.0,20.0,3,6.666666666666668,Terrapin Springs,2020-04-09 02:00:00
2354,4.0,3,1.3333333333333333,22.0,3,7.333333333333332,25.0,3,8.333333333333334,14.0,3,4.666666666666667,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-09 02:00:00
1874,62.0,9,6.888888888888888,36.0,9,4.0,42.0,9,4.666666666666667,42.0,9,4.666666666666667,1.0,1,1.0,0.0,0,0.0,Weston,2020-04-09 02:00:00
914,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 02:00:00
1155,5.0,2,2.5,14.0,2,7.0,10.0,2,5.0,3.0,2,1.5,1.0,1,1.0,12.0,2,6.0,Broadview,2020-04-09 03:00:00
1275,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-09 03:00:00
1635,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-09 03:00:00
795,66.0,11,6.0,52.0,11,4.727272727272728,49.0,11,4.454545454545454,60.0,11,5.454545454545454,2.0,3,0.6666666666666666,71.0,11,6.454545454545454,Downtown,2020-04-09 03:00:00
2235,18.0,3,6.0,16.0,3,5.333333333333333,20.0,3,6.666666666666668,28.0,3,9.333333333333334,0.0,1,0.0,0.0,0,0.0,East Parton,2020-04-09 03:00:00
1755,5.0,2,2.5,17.0,2,8.5,16.0,2,8.0,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-09 03:00:00
315,30.0,5,6.0,19.0,5,3.8,26.0,5,5.2,40.0,5,8.0,0.0,0,0.0,9.0,1,9.0,Northwest,2020-04-09 03:00:00
2115,2.0,1,2.0,0.0,1,0.0,1.0,1,1.0,4.0,1,4.0,0.0,1,0.0,0.0,0,0.0,Oakwillow,2020-04-09 03:00:00
435,61.0,8,7.625,64.0,8,8.0,54.0,8,6.75,38.0,8,4.75,0.0,0,0.0,33.0,8,4.125,Old Town,2020-04-09 03:00:00
195,8.0,1,8.0,2.0,1,2.0,4.0,1,4.0,5.0,1,5.0,1.0,1,1.0,9.0,1,9.0,Palace Hills,2020-04-09 03:00:00
1515,13.0,2,6.5,8.0,2,4.0,9.0,2,4.5,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-09 03:00:00
555,11.0,2,5.5,12.0,2,6.0,13.0,2,6.5,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-09 03:00:00
1035,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 03:00:00
1995,14.0,3,4.666666666666667,19.0,3,6.333333333333332,14.0,3,4.666666666666667,21.0,3,7.0,0.0,0,0.0,25.0,3,8.333333333333334,Southton,2020-04-09 03:00:00
675,33.0,6,5.5,25.0,6,4.166666666666667,19.0,6,3.1666666666666665,26.0,6,4.333333333333333,0.0,0,0.0,23.0,6,3.8333333333333335,Southwest,2020-04-09 03:00:00
1395,3.0,1,3.0,9.0,1,9.0,6.0,1,6.0,1.0,1,1.0,0.0,0,0.0,7.0,1,7.0,Terrapin Springs,2020-04-09 03:00:00
2355,21.0,5,4.2,14.0,5,2.8,24.0,5,4.8,32.0,5,6.4,1.0,2,0.5,0.0,0,0.0,West Parton,2020-04-09 03:00:00
1875,36.0,7,5.142857142857143,37.0,7,5.285714285714286,39.0,7,5.571428571428571,35.0,7,5.0,1.0,1,1.0,0.0,0,0.0,Weston,2020-04-09 03:00:00
915,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 03:00:00
1156,58.0,14,4.142857142857143,57.0,14,4.071428571428571,89.0,14,6.357142857142858,81.0,14,5.7857142857142865,0.0,1,0.0,80.0,14,5.7142857142857135,Broadview,2020-04-09 04:00:00
1276,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-09 04:00:00
1636,16.0,2,8.0,10.0,2,5.0,17.0,2,8.5,2.0,2,1.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-09 04:00:00
796,49.0,9,5.4444444444444455,52.0,9,5.777777777777778,45.0,9,5.0,47.0,9,5.222222222222221,1.0,1,1.0,62.0,9,6.888888888888888,Downtown,2020-04-09 04:00:00
2236,51.0,7,7.2857142857142865,46.0,7,6.571428571428571,36.0,7,5.142857142857143,35.0,7,5.0,1.0,2,0.5,0.0,0,0.0,East Parton,2020-04-09 04:00:00
1756,21.0,3,7.0,22.0,3,7.333333333333332,11.0,3,3.6666666666666665,19.0,3,6.333333333333332,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-09 04:00:00
316,31.0,9,3.4444444444444446,52.0,9,5.777777777777778,45.0,9,5.0,60.0,9,6.666666666666668,1.0,2,0.5,0.0,0,0.0,Northwest,2020-04-09 04:00:00
2116,22.0,5,4.4,23.0,5,4.6,19.0,5,3.8,37.0,5,7.4,0.0,1,0.0,4.0,1,4.0,Oakwillow,2020-04-09 04:00:00
436,38.0,12,3.1666666666666665,68.0,12,5.666666666666668,54.0,12,4.5,78.0,12,6.5,0.0,2,0.0,48.0,12,4.0,Old Town,2020-04-09 04:00:00
196,21.0,3,7.0,18.0,3,6.0,13.0,3,4.333333333333333,11.0,3,3.6666666666666665,0.0,0,0.0,8.0,3,2.6666666666666665,Palace Hills,2020-04-09 04:00:00
1516,10.0,1,10.0,10.0,1,10.0,5.0,1,5.0,9.0,1,9.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-09 04:00:00
556,13.0,2,6.5,15.0,2,7.5,9.0,2,4.5,18.0,2,9.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-09 04:00:00
1036,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 04:00:00
1996,9.0,2,4.5,12.0,2,6.0,5.0,2,2.5,12.0,2,6.0,0.0,0,0.0,5.0,2,2.5,Southton,2020-04-09 04:00:00
676,16.0,2,8.0,16.0,2,8.0,16.0,2,8.0,13.0,2,6.5,0.0,0,0.0,13.0,2,6.5,Southwest,2020-04-09 04:00:00
1396,9.0,3,3.0,18.0,3,6.0,21.0,3,7.0,11.0,3,3.6666666666666665,0.0,1,0.0,21.0,3,7.0,Terrapin Springs,2020-04-09 04:00:00
2356,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-09 04:00:00
1876,92.0,17,5.411764705882354,102.0,17,6.0,93.0,17,5.470588235294118,76.0,17,4.470588235294118,1.0,2,0.5,0.0,0,0.0,Weston,2020-04-09 04:00:00
916,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 04:00:00
1157,30.0,7,4.285714285714286,50.0,7,7.142857142857142,31.0,7,4.428571428571429,37.0,7,5.285714285714286,1.0,2,0.5,44.0,7,6.2857142857142865,Broadview,2020-04-09 05:00:00
1277,8212.0,1376,5.968023255813954,12178.0,1376,8.850290697674417,8294.0,1376,6.027616279069767,9503.0,1376,6.90625,2491.0,1347,1.8492947290274684,140.0,28,5.0,Chapparal,2020-04-09 05:00:00
1637,5.0,1,5.0,8.0,1,8.0,5.0,1,5.0,1.0,1,1.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-09 05:00:00
797,18.0,5,3.6,27.0,5,5.4,26.0,5,5.2,20.0,5,4.0,0.0,0,0.0,36.0,5,7.2,Downtown,2020-04-09 05:00:00
2237,19.0,3,6.333333333333332,18.0,3,6.0,13.0,3,4.333333333333333,17.0,3,5.666666666666668,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-09 05:00:00
1757,47.0,7,6.7142857142857135,29.0,7,4.142857142857143,32.0,7,4.571428571428571,43.0,7,6.142857142857142,1.0,2,0.5,0.0,0,0.0,Easton,2020-04-09 05:00:00
317,41.0,7,5.857142857142858,34.0,7,4.857142857142857,22.0,7,3.1428571428571432,41.0,7,5.857142857142858,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-09 05:00:00
2117,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-09 05:00:00
437,29.0,7,4.142857142857143,39.0,7,5.571428571428571,60.0,7,8.571428571428571,36.0,7,5.142857142857143,1.0,2,0.5,56.0,7,8.0,Old Town,2020-04-09 05:00:00
197,10.0,3,3.333333333333333,7.0,3,2.333333333333333,14.0,3,4.666666666666667,18.0,3,6.0,1.0,1,1.0,10.0,3,3.333333333333333,Palace Hills,2020-04-09 05:00:00
1517,11.0,2,5.5,9.0,2,4.5,5.0,2,2.5,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-09 05:00:00
557,9.0,2,4.5,15.0,2,7.5,9.0,2,4.5,6.0,2,3.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-09 05:00:00
1037,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 05:00:00
1997,24.0,4,6.0,33.0,4,8.25,24.0,4,6.0,14.0,4,3.5,0.0,1,0.0,18.0,4,4.5,Southton,2020-04-09 05:00:00
677,19.0,3,6.333333333333332,21.0,3,7.0,21.0,3,7.0,15.0,3,5.0,1.0,2,0.5,23.0,3,7.666666666666668,Southwest,2020-04-09 05:00:00
1397,20.0,3,6.666666666666668,15.0,3,5.0,18.0,3,6.0,23.0,3,7.666666666666668,0.0,0,0.0,27.0,3,9.0,Terrapin Springs,2020-04-09 05:00:00
2357,19.0,6,3.1666666666666665,30.0,6,5.0,24.0,6,4.0,22.0,6,3.6666666666666665,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-09 05:00:00
1877,19.0,5,3.8,19.0,5,3.8,24.0,5,4.8,27.0,5,5.4,0.0,0,0.0,0.0,0,0.0,Weston,2020-04-09 05:00:00
917,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 05:00:00
1158,77.0,12,6.416666666666668,67.0,12,5.583333333333332,91.0,12,7.583333333333332,71.0,12,5.916666666666668,2.0,3,0.6666666666666666,66.0,12,5.5,Broadview,2020-04-09 06:00:00
1278,28.0,6,4.666666666666667,22.0,6,3.6666666666666665,35.0,6,5.833333333333332,26.0,6,4.333333333333333,1.0,1,1.0,0.0,0,0.0,Chapparal,2020-04-09 06:00:00
1638,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-09 06:00:00
798,55.0,15,3.6666666666666665,96.0,15,6.4,78.0,15,5.2,105.0,15,7.0,3.0,4,0.75,86.0,15,5.7333333333333325,Downtown,2020-04-09 06:00:00
2238,23.0,6,3.8333333333333335,23.0,6,3.8333333333333335,29.0,6,4.833333333333333,19.0,6,3.1666666666666665,0.0,1,0.0,0.0,0,0.0,East Parton,2020-04-09 06:00:00
1758,79.0,13,6.0769230769230775,60.0,13,4.615384615384615,60.0,13,4.615384615384615,91.0,13,7.0,1.0,1,1.0,0.0,0,0.0,Easton,2020-04-09 06:00:00
318,41.0,6,6.833333333333332,27.0,6,4.5,33.0,6,5.5,44.0,6,7.333333333333332,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-09 06:00:00
2118,14.0,2,7.0,15.0,2,7.5,6.0,2,3.0,20.0,2,10.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-09 06:00:00
438,26.0,7,3.7142857142857135,36.0,7,5.142857142857143,36.0,7,5.142857142857143,42.0,7,6.0,0.0,2,0.0,40.0,7,5.7142857142857135,Old Town,2020-04-09 06:00:00
198,25.0,5,5.0,28.0,5,5.6,22.0,5,4.4,25.0,5,5.0,2.0,2,1.0,24.0,5,4.8,Palace Hills,2020-04-09 06:00:00
1518,19.0,4,4.75,30.0,4,7.5,11.0,4,2.75,22.0,4,5.5,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-09 06:00:00
558,2.0,1,2.0,4.0,1,4.0,5.0,1,5.0,4.0,1,4.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-09 06:00:00
1038,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 06:00:00
1998,26.0,5,5.2,28.0,5,5.6,37.0,5,7.4,26.0,5,5.2,1.0,1,1.0,36.0,5,7.2,Southton,2020-04-09 06:00:00
678,20.0,4,5.0,18.0,4,4.5,19.0,4,4.75,19.0,4,4.75,0.0,0,0.0,23.0,4,5.75,Southwest,2020-04-09 06:00:00
1398,1.0,1,1.0,10.0,1,10.0,1.0,1,1.0,10.0,1,10.0,0.0,0,0.0,4.0,1,4.0,Terrapin Springs,2020-04-09 06:00:00
2358,33.0,5,6.6,41.0,5,8.2,25.0,5,5.0,27.0,5,5.4,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-09 06:00:00
1878,96.0,14,6.857142857142858,69.0,14,4.928571428571429,71.0,14,5.071428571428571,84.0,14,6.0,1.0,2,0.5,0.0,0,0.0,Weston,2020-04-09 06:00:00
918,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 06:00:00
1159,26.0,4,6.5,18.0,4,4.5,33.0,4,8.25,29.0,4,7.25,0.0,0,0.0,27.0,4,6.75,Broadview,2020-04-09 07:00:00
1279,8.0,2,4.0,14.0,2,7.0,4.0,2,2.0,10.0,2,5.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-09 07:00:00
1639,20.0,3,6.666666666666668,14.0,3,4.666666666666667,8.0,3,2.6666666666666665,25.0,3,8.333333333333334,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-09 07:00:00
799,92.0,13,7.0769230769230775,68.0,13,5.230769230769232,84.0,13,6.461538461538463,47.0,13,3.615384615384616,0.0,0,0.0,72.0,13,5.538461538461538,Downtown,2020-04-09 07:00:00
2239,13.0,2,6.5,3.0,2,1.5,16.0,2,8.0,13.0,2,6.5,0.0,1,0.0,0.0,0,0.0,East Parton,2020-04-09 07:00:00
1759,34.0,5,6.8,35.0,5,7.0,23.0,5,4.6,15.0,5,3.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-09 07:00:00
319,56.0,10,5.6,49.0,10,4.9,59.0,10,5.9,47.0,10,4.7,0.0,1,0.0,0.0,0,0.0,Northwest,2020-04-09 07:00:00
2119,8.0,3,2.6666666666666665,29.0,3,9.666666666666666,11.0,3,3.6666666666666665,24.0,3,8.0,1.0,1,1.0,0.0,0,0.0,Oakwillow,2020-04-09 07:00:00
439,15.0,5,3.0,5.0,5,1.0,26.0,5,5.2,29.0,5,5.8,0.0,0,0.0,21.0,5,4.2,Old Town,2020-04-09 07:00:00
199,12.0,2,6.0,18.0,2,9.0,15.0,2,7.5,2.0,2,1.0,0.0,0,0.0,12.0,2,6.0,Palace Hills,2020-04-09 07:00:00
1519,22.0,4,5.5,11.0,4,2.75,31.0,4,7.75,12.0,4,3.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-09 07:00:00
559,28.0,3,9.333333333333334,11.0,3,3.6666666666666665,15.0,3,5.0,12.0,3,4.0,0.0,1,0.0,0.0,0,0.0,Safe Town,2020-04-09 07:00:00
1039,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 07:00:00
1999,4.0,3,1.3333333333333333,6.0,3,2.0,8.0,3,2.6666666666666665,22.0,3,7.333333333333332,1.0,1,1.0,13.0,3,4.333333333333333,Southton,2020-04-09 07:00:00
679,7.0,1,7.0,8.0,1,8.0,9.0,1,9.0,0.0,1,0.0,0.0,0,0.0,10.0,1,10.0,Southwest,2020-04-09 07:00:00
1399,23.0,3,7.666666666666668,22.0,3,7.333333333333332,18.0,3,6.0,14.0,3,4.666666666666667,0.0,1,0.0,14.0,3,4.666666666666667,Terrapin Springs,2020-04-09 07:00:00
2359,10.0,2,5.0,11.0,2,5.5,18.0,2,9.0,6.0,2,3.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-09 07:00:00
1879,34.0,11,3.0909090909090913,59.0,11,5.363636363636363,69.0,11,6.2727272727272725,45.0,11,4.090909090909091,1.0,1,1.0,0.0,0,0.0,Weston,2020-04-09 07:00:00
919,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 07:00:00
1160,36.0,8,4.5,38.0,8,4.75,48.0,8,6.0,52.0,8,6.5,1.0,3,0.3333333333333333,27.0,8,3.375,Broadview,2020-04-09 08:00:00
1280,16.0,3,5.333333333333333,24.0,3,8.0,18.0,3,6.0,15.0,3,5.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-09 08:00:00
1640,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-09 08:00:00
800,32.0,5,6.4,19.0,5,3.8,28.0,5,5.6,30.0,5,6.0,1.0,1,1.0,29.0,5,5.8,Downtown,2020-04-09 08:00:00
2240,23.0,4,5.75,13.0,4,3.25,17.0,4,4.25,29.0,4,7.25,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-09 08:00:00
1760,56.0,9,6.222222222222222,53.0,9,5.888888888888888,40.0,9,4.4444444444444455,35.0,9,3.888888888888889,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-09 08:00:00
320,58.0,11,5.2727272727272725,69.0,11,6.2727272727272725,68.0,11,6.1818181818181825,33.0,11,3.0,0.0,1,0.0,0.0,0,0.0,Northwest,2020-04-09 08:00:00
2120,4.0,1,4.0,3.0,1,3.0,4.0,1,4.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-09 08:00:00
440,50.0,9,5.5555555555555545,66.0,9,7.333333333333332,40.0,9,4.4444444444444455,47.0,9,5.222222222222221,0.0,0,0.0,63.0,9,7.0,Old Town,2020-04-09 08:00:00
200,26.0,5,5.2,24.0,5,4.8,28.0,5,5.6,31.0,5,6.2,1.0,1,1.0,31.0,5,6.2,Palace Hills,2020-04-09 08:00:00
1520,28.0,5,5.6,32.0,5,6.4,18.0,5,3.6,14.0,5,2.8,1.0,2,0.5,0.0,0,0.0,Peppermill,2020-04-09 08:00:00
